id;runId;repetitionId;repetition;order;seed;questionOrder;conditionOrder;orderStrategy;questionId;condition;retrieval;engine;autoScore;manualScore;blindA;blindB;latencyMs;latencyScope;prepareMs;retrievalMs;generationMs;contextChars;evidenceRecall;evidencePrecision;retrievedIds;timestamp;executionEnvironment;generationMetrics;modelProvenance;answer
t_ii3kflp1mrsn1hvo;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r2;2;141;20260616;31;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q40;graph;dense;ollama:qwen3:8b;teilweise;;;;5507.53;end-to-end;1.63;1.6;5505.91;8180;0.6666666666666666;0.14285714285714285;junghegelianer|marx|bauer|hegel|feuerbach|wesen_christentums|berliner_vorlesungen|fichte|spinoza|schelling|reinhold|uni_berlin|engels|kierkegaard;1784516487108;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":5139.1,""promptTokens"":2688,""completionTokens"":28,""tokensPerSecond"":76.2,""modelLoadMs"":152.9,""promptEvalMs"":4898.9,""modelTotalMs"":5503.1}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Zwei weitere Köpfe aus dem Berliner Kreis der Junghegelianer sind Bruno Bauer und Ludwig Feuerbach.
t_xv9zv0vomrsn1irx;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r2;2;142;20260616;31;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q40;vector;dense;ollama:qwen3:8b;teilweise;;;;1159.14;end-to-end;0.15;0.14;1159;1674;0.6666666666666666;0.5;marx|junghegelianer|stirner|kapital;1784516488269;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":827.9,""promptTokens"":682,""completionTokens"":27,""tokensPerSecond"":81.4,""modelLoadMs"":141.3,""promptEvalMs"":573.8,""modelTotalMs"":1156.8}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Bruno Bauer und Ludwig Feuerbach gehörten neben Karl Marx zum Berliner Kreis der Junghegelianer.
t_tb095xd8mrsn1jmg;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r2;2;143;20260616;32;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q09;vector;dense;ollama:qwen3:8b;korrekt;;;;1097.04;end-to-end;0.15;0.14;1096.89;1920;0.5;0.25;schopenhauer|berliner_vorlesungen|engels|schelling;1784516489368;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":799.9,""promptTokens"":742,""completionTokens"":24,""tokensPerSecond"":80.7,""modelLoadMs"":138.4,""promptEvalMs"":620.2,""modelTotalMs"":1094.8}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Schopenhauer legte seine Berliner Vorlesung absichtlich auf dieselbe Stunde wie Hegel.
t_uspj8os2mrsn1n7j;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r2;2;144;20260616;32;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q09;graph;dense;ollama:qwen3:8b;korrekt;;;;4644.8;end-to-end;1.16;1.15;4643.63;7460;1;0.15384615384615385;schopenhauer|kant|wwv|hegel|uni_berlin|berliner_vorlesungen|fichte|heine|krv|schelling|engels|kierkegaard|wissenschaftslehre;1784516494015;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":4295.2,""promptTokens"":2419,""completionTokens"":27,""tokensPerSecond"":77.5,""modelLoadMs"":143.6,""promptEvalMs"":4077.1,""modelTotalMs"":4642.1}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Schopenhauer legte seine Berliner Vorlesung absichtlich auf dieselbe Stunde wie Hegels Vorlesungen.
t_6wt2084lmrsn1qfn;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r2;2;145;20260616;33;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q03;graph;dense;ollama:qwen3:8b;korrekt;;;;4178.92;end-to-end;0.62;0.61;4178.3;7003;1;0.15384615384615385;kant|hume|krv|kategorischer_imperativ|ding_an_sich|transzendentalphilosophie|deutscher_idealismus|grundlegung|jacobi|fichte|schelling|hegel|naturphilosophie;1784516498195;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":3869.4,""promptTokens"":2241,""completionTokens"":24,""tokensPerSecond"":77.6,""modelLoadMs"":143.5,""promptEvalMs"":3624.1,""modelTotalMs"":4176.3}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";David Hume weckte Kant nach eigener Aussage aus dem »dogmatischen Schlummer«.
t_eub2zl54mrsn1r6l;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r2;2;146;20260616;33;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q03;vector;dense;ollama:qwen3:8b;korrekt;;;;967.65;end-to-end;0.13;0.12;967.51;1747;0.5;0.25;ding_an_sich|transzendentalphilosophie|schopenhauer|hume;1784516499165;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":670.7,""promptTokens"":649,""completionTokens"":24,""tokensPerSecond"":80.8,""modelLoadMs"":146.7,""promptEvalMs"":401,""modelTotalMs"":965.7}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";David Hume weckte Kant nach eigener Aussage aus dem »dogmatischen Schlummer«.
t_tzhp5sx0mrsn1rrn;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r2;2;147;20260616;34;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q34;vector;dense;ollama:qwen3:8b;korrekt;;;;756.27;end-to-end;0.22;0.19;756.06;1849;;;schelling|berliner_vorlesungen|schiller|hoelderlin;1784516499923;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":626.8,""promptTokens"":711,""completionTokens"":11,""tokensPerSecond"":84.9,""modelLoadMs"":158.2,""promptEvalMs"":406.8,""modelTotalMs"":754}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Dazu habe ich keine gesicherte Information.
t_1gpiejrhmrsn1v78;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r2;2;148;20260616;34;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q34;graph;dense;ollama:qwen3:8b;korrekt;;;;4446.69;end-to-end;1.22;1.2;4445.46;7542;;;schelling|berliner_vorlesungen|hegel|hoelderlin|engels|uni_berlin|kierkegaard|spinoza|fichte|schopenhauer|humboldt|heine|entweder_oder;1784516504372;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":4310.6,""promptTokens"":2429,""completionTokens"":11,""tokensPerSecond"":81.2,""modelLoadMs"":143.4,""promptEvalMs"":4111.5,""modelTotalMs"":4443.4}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Dazu habe ich keine gesicherte Information.
t_56i1qm6amrsn1yk9;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r2;2;149;20260616;35;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q16;graph;dense;ollama:qwen3:8b;korrekt;;;;4356.26;end-to-end;0.64;0.63;4355.62;7104;1;0.23076923076923078;marx|engels|feuerbach|kapital|junghegelianer|berliner_vorlesungen|schelling|historischer_materialismus|manifest|kierkegaard|uni_berlin|hegel|hoelderlin;1784516508729;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":4005.3,""promptTokens"":2289,""completionTokens"":27,""tokensPerSecond"":77.1,""modelLoadMs"":144.9,""promptEvalMs"":3740.3,""modelTotalMs"":4353.9}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Friedrich Engels hörte 1841 Schellings Berliner Antrittsvorlesungen.
t_w0le86pwmrsn1zuu;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r2;2;150;20260616;35;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q16;vector;dense;ollama:qwen3:8b;korrekt;;;;1674.23;end-to-end;0.17;0.16;1674.06;1984;1;0.75;engels|marx|berliner_vorlesungen|schelling;1784516510406;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":969.3,""promptTokens"":774,""completionTokens"":56,""tokensPerSecond"":79.4,""modelLoadMs"":142.9,""promptEvalMs"":722.7,""modelTotalMs"":1672}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Friedrich Engels hörte 1841 Schellings Berliner Antrittsvorlesungen. Er war als Gasthörer anwesend und reagierte enttäuscht bis polemisch auf die Vorlesungen.
t_vbwpuo81mrsn20fh;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r2;2;151;20260616;36;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q35;vector;dense;ollama:qwen3:8b;korrekt;;;;740.73;end-to-end;0.17;0.15;740.56;1760;;;logik|enzyklopaedie|krv|kant;1784516511149;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":611,""promptTokens"":659,""completionTokens"":11,""tokensPerSecond"":84.5,""modelLoadMs"":154.6,""promptEvalMs"":403.5,""modelTotalMs"":738.4}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Dazu habe ich keine gesicherte Information.
t_pv8apk55mrsn23xb;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r2;2;152;20260616;36;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q35;graph;dense;ollama:qwen3:8b;korrekt;;;;4528.75;end-to-end;1;0.99;4527.75;7438;;;hegel|spinoza|fichte|schelling|berliner_vorlesungen|pantheismusstreit|goethe|lessing|ethik_spinoza|jacobi|mendelssohn|weimarer_klassik|schiller;1784516515679;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":4393,""promptTokens"":2458,""completionTokens"":11,""tokensPerSecond"":81.5,""modelLoadMs"":172.3,""promptEvalMs"":4161.2,""modelTotalMs"":4525.7}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Dazu habe ich keine gesicherte Information.
t_mrj1zmt3mrsn27mx;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r2;2;153;20260616;37;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q31;graph;dense;ollama:qwen3:8b;korrekt;;;;4807.19;end-to-end;1.27;1.26;4805.92;7339;1;0.23076923076923078;hegel|berliner_vorlesungen|schelling|fichte|spinoza|uni_berlin|caroline|engels|kierkegaard|schopenhauer|humboldt|heine|aw_schlegel;1784516520489;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":4348.5,""promptTokens"":2414,""completionTokens"":35,""tokensPerSecond"":76.5,""modelLoadMs"":150,""promptEvalMs"":4077.2,""modelTotalMs"":4803.8}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Friedrich Engels und Sören Kierkegaard saßen 1841/42 gemeinsam in Schellings Berliner Hörsaal.
t_dmz27s9mmrsn28nb;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r2;2;154;20260616;37;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q31;vector;dense;ollama:qwen3:8b;korrekt;;;;1308.59;end-to-end;0.17;0.16;1308.42;1928;0.3333333333333333;0.25;berliner_vorlesungen|schelling|hoelderlin|goethe;1784516521799;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":891.6,""promptTokens"":768,""completionTokens"":33,""tokensPerSecond"":79.1,""modelLoadMs"":151.7,""promptEvalMs"":636.5,""modelTotalMs"":1306.7}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Sören Kierkegaard und Friedrich Engels saßen 1841/42 gemeinsam in Schellings Berliner Hörsaal.
t_xoxokng9mrsn29ip;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r2;2;155;20260616;38;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q08;vector;dense;ollama:qwen3:8b;korrekt;;;;1127.45;end-to-end;0.15;0.14;1127.3;1652;0.5;0.25;pantheismusstreit|spinoza|ethik_spinoza|franzoesische_revolution;1784516522929;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":726.1,""promptTokens"":649,""completionTokens"":32,""tokensPerSecond"":79.7,""modelLoadMs"":141.3,""promptEvalMs"":539.9,""modelTotalMs"":1125.5}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Friedrich Heinrich Jacobi löste 1785 mit einer Schrift über Spinoza den Pantheismusstreit aus.
t_ygsv4150mrsn2cut;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r2;2;156;20260616;38;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q08;graph;dense;ollama:qwen3:8b;korrekt;;;;4321.91;end-to-end;0.43;0.4;4321.49;6645;1;0.15384615384615385;pantheismusstreit|spinoza|jacobi|ethik_spinoza|mendelssohn|lessing|ding_an_sich|atheismusstreit|aufklaerung|kant|fichte|schopenhauer|wwv;1784516527253;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":3809.6,""promptTokens"":2227,""completionTokens"":39,""tokensPerSecond"":76.1,""modelLoadMs"":148.5,""promptEvalMs"":3602.6,""modelTotalMs"":4319.4}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Friedrich Heinrich Jacobi löste 1785 mit seiner Schrift »Über die Lehre des Spinoza« den Pantheismusstreit aus.
